"","word","spaced_word"
"34482","사랑할수있을거예","사랑할 수 있을 거예"
"34483","감사합니","감사합니"
"34484","안물어봤는데","안 물어봤는데"
"34485","같아요왜","같아요왜"
"34486","23000원","23000원"
"34487","수면유도제","수면유도제"
"34488","챙겨드시구요","챙겨드시 구요"
"34489","섬유향수","섬유 향수"
"34490","하루하루","하루하루"
"34491","상태가되어서","상태가 되어서"
"34492","걱정어린","걱정 어린"
"34493","먹먹햇어요","먹먹햇어요"
"34494","좋겟어요","좋겟어요"
"34495","감사합니다응원이","감사합니다 응원이"
"34496","세로토닌","세로토닌"
"34497","안온다고","안 온다고"
"34498","징징대면","징징대면"
"34499","안먹엇지만답에는","안 먹엇지만 답에는"
"34500","찡찡모드로","찡찡 모드로"
"34501","가야겟어","가야겟어"
"34502","병원가서","병원 가서"
"34503","자이렌정","자이렌정"
"34504","들어줄거란걸","들어줄 거란 걸"
"34505","말해뭐해들어주자라는","말해 뭐 해 들어주자라는"
"34506","있을수잇도록","있을 수 잇도록"
"34507","감사합니","감사합니"
"34508","사랑합니","사랑합니"
"34509","좋아한다하면","좋아한다 하면"
"34510","친구들이","친구들이"
"34511","giver래요","giver래요"
"34512","불리긴해도","불리긴 해도"
"34513","matcher였지만","matcher였지만"
"34514","님는거라는","님는 거라는"
"34515","생일축하","생일 축하"
"34516","감사합니","감사합니"
"34517","생일축하","생일 축하"
"34518","사랑합니","사랑합니"
"34519","생일축하","생일 축하"
"34520","어느정도","어느 정도"
"34521","것이였을꺼에요","것이였을 꺼에요"
"34522","씨앗들이","씨앗들이"
"34523","씨앗들이","씨앗들이"
"34524","아름드리나무","아름드리나무"
"34525","생일축하","생일 축하"
"34526","생일축하","생일 축하"
"34527","다나려고","다 나려고"
"34528","우울해지","우울해지"
"34529","샤워하구","샤워하구"
"34530","우울한지","우울한지"
"34531","끄적이는","끄적이는"
"34532","여러가지일이","여러 가지 일이"
"34533","겁이나서","겁이 나서"
"34534","수십가지","수십 가지"
"34535","못버리겠더라구","못 버리겠더라구"
"34536","아니었겠","아니었겠"
"34537","한국에서","한국에서"
"34538","쓴이분을","쓴 이분을"
"34539","너무많은","너무 많은"
"34540","궁금한것두없","궁금한 것 두 없"
"34541","친구입니","친구입니"
"34542","아무얘기도","아무 얘기도"
"34543","편한사이가","편한 사이가"
"34544","할수있을거같아","할 수 있을 거 같아"
"34545","길을걸을때도","길을 걸을 때도"
"34546","너무도란","너무도란"
"34547","너무도란","너무도란"
"34548","표현하기","표현하기"
"34549","페북에서","페북에서"
"34550","감사합니","감사합니"
"34551","기억하려구","기억하려 구"
"34552","소중하잖","소중하잖"
"34553","순간순간","순간순간"
"34554","n드라이브에","n드라이브에"
"34555","폴더별로","폴더 별로"
"34556","덕질할때","덕질할 때"
"34557","오프뛸때만","오프뛸 때만"
"34558","옷사야할때","옷 사야 할 때"
"34559","검사받을용도로찍","검사받을 용도로 찍"
"34560","클라우드랑","클라우드랑"
"34561","연동해서","연동해서"
"34562","기록하기","기록하기"
"34563","무의미한","무의미한"
"34564","사라지고단체사진도","사라지고 단체 사진도"
"34565","드라이브","드라이브"
"34566","저장합니","저장합니"
"34567","여행갔는데","여행 갔는데"
"34568","좋긴하더라","좋긴 하더라"
"34569","대화들이","대화들이"
"34570","흐뭇하자","흐뭇하자"
"34571","재밌었지","재밌었지"
"34572","8000장","8000장"
"34573","찡찡거림","찡찡거림"
"34574","우쭈쭈도","우쭈쭈도"
"34575","품앗이하는거","품앗이 하는 거"
"34576","맨날해요","맨날해요"
"34577","참다보니","참다 보니"
"34578","말안하다보면","말 안하다 보면"
"34579","말안하게되는데","말 안하게 되는데"
"34580","허지웅이","허지웅이"
"34581","나혼산에서","나혼산에서"
"34582","용기랬음","용기 랬음"
"34583","찡찡대볼까요","찡찡대 볼까요"
"34584","고등학교","고등학교"
"34585","이정도까진","이 정도까진"
"34586","생각해서","생각해서"
"34587","잡히다보니","잡히다 보니"
"34588","그렇드라구여","그렇 드라구여"
"34589","나눠주더라구여","나눠주더라구여"
"34590","그사람도","그 사람도"
"34591","못믿어서가","못 믿어서가"
"34592","명곡들이","명곡들이"
"34593","존재들이","존재들이"
"34594","불완전한","불완전한"
"34595","한다는거","한다는 거"
"34596","댓글입니","댓글입니"
"34597","입장인데요","입장인데요"
"34598","학생들이","학생들이"
"34599","변명아닌가요","변명 아닌가요"
"34600","문제입니","문제입니"
"34601","밀린기억","밀린 기억"
"34602","ta아니고","ta 아니고"
"34603","밀려봤었","밀려봤었"
"34604","하나님이","하나님이"
"34605","주실거야","주실 거야"
"34606","무책임함","무책임함"
"34607","꾀한다는거","꾀한다는 거"
"34608","타령하는거","타령하는 거"
"34609","잘안될때","잘 안 될 때"
"34610","노력중임","노력 중임"
"34611","도와달라고도","도와달라고도"
"34612","중보나해줘","중보나 해줘"
"34613","하나님이","하나님이"
"34614","중보해줄그릇은안되는거같네","중보해줄 그릇은 안 되는 거 같네"
"34615","하나님이","하나님이"
"34616","친구인거","친구인거"
"34617","자극달라","자극 달라"
"34618","판단해서","판단해서"
"34619","해결책자극줘야지까지","해결책 자극 줘야지까지"
"34620","노력중이","노력 중이"
"34621","중간고사","중간고사"
"34622","하나님이","하나님이"
"34623","가능거라","가능거라"
"34624","글쓰니한테","글쓰니한테"
"34625","먹이는거랑","먹이는 거랑"
"34626","듣는거고","듣는 거고"
"34627","거르는거지","거르는 거지"
"34628","안그런가","안 그런가"
"34629","글쓰니가","글쓰니가"
"34630","나온거임","나온 거임"
"34631","언급했다쳐도","언급했다 쳐도"
"34632","하나님이","하나님이"
"34633","하나님이","하나님이"
"34634","하나님은","하나님은"
"34635","하나님을","하나님을"
"34636","밥도둑이자","밥도둑이자"
"34637","슈뢰딩거","슈뢰딩거"
"34638","신앙생활","신앙생활"
"34639","바꾸려구요","바꾸려 구요"
"34640","은혜가운데","은혜 가운데"
"34641","있었나봅니","있었나 봅니"
"34642","예수님께서","예수님께서"
"34643","사랑하시","사랑하시"
"34644","예수님을","예수님을"
"34645","예수님이","예수님이"
"34646","느껴졌습니","느껴졌습니"
"34647","였습니다","였습니다"
"34648","불가능한","불가능한"
"34649","어느순간","어느 순간"
"34650","예수님을","예수님을"
"34651","예수님이","예수님이"
"34652","성육신이","성육신이"
"34653","주셨구나가","주셨구나가"
"34654","무조건적","무조건적"
"34655","강력해서","강력해서"
"34656","하나님께서","하나님께서"
"34657","목사님꼐서","목사님 꼐서"
"34658","하나님만이","하나님만이"
"34659","하나님으로부터","하나님으로부터"
"34660","하나님만이","하나님만이"
"34661","하나님께","하나님께"
"34662","하나님만이","하나님만이"
"34663","하나님께","하나님께"
"34664","있었습니","있었습니"
"34665","토기장이이신","토기장이 이신"
"34666","감사합니","감사합니"
"34667","많은사람들","많은 사람들"
"34668","그친구만","그 친구만"
"34669","흠진짜고민되겠다갑자기","흠진짜 고민되겠다 갑자기"
"34670","2학기째친하게지내고잇는","2학기째 친하게 지내고 잇는"
"34671","착하다고생이많아으","착하다고 생이 많아으"
"34672","큐그러게","큐그러게"
"34673","댓글입니","댓글입니"
"34674","입냄새를","입냄새를"
"34675","오이비누","오이비누"
"34676","말해줬으면해","말해줬으면 해"
"34677","그친구는","그 친구는"
"34678","이클립스라고","이클립스라고"
"34679","복숭아맛","복숭아 맛"
"34680","먹을래라고","먹을래라고"
"34681","입냄새도","입냄새도"
"34682","사라질꺼","사라질꺼"
"34683","얘기히면","얘기히면"
"34684","이욜심히","이욜심히"
"34685","가글해도","가글해도"
"34686","의료문제","의료문제"
"34687","구취계속나기도","구취계속 나기도"
"34688","줘보는건","줘보는 건"
"34689","심각해질걸","심각해질 걸"
"34690","아실테니깐","아실 테니깐"
"34691","전잘하는","전 잘하는"
"34692","편도결석","편도결석"
"34693","좋을거같아","좋을 거 같아"
"34694","5시반에","5시 반에"
"34695","진짜8주차라","진짜 8주차라"
"34696","감사합니","감사합니"
"34697","같습니다감사합니다","같습니다 감사합니다"
"34698","이곳에와서","이곳에 와서"
"34699","하나님은","하나님은"
"34700","하나님께","하나님께"
"34701","돌아가길","돌아가길"
"34702","예수님만","예수님만"
"34703","어느샌가","어느 샌가"
"34704","감사합니","감사합니"
"34705","내려놨는데","내려놨는데"
"34706","행복해지시길","행복해지시길"
"34707","내려놓을려구","내려놓을려구"
"34708","쥐는거도","쥐는 거도"
"34709","것들에서","것들에서"
"34710","아니었나봐요","아니었나 봐요"
"34711","글쓴이분","글쓴이분"
"34712","못드리겠지만","못 드리겠지만"
"34713","바랄게요","바랄게요"
"34714","잘될거에요","잘 될 거에요"
"34715","시험기간","시험기간"
"34716","화이팅하세","화이팅 하세"
"34717","좋은결과","좋은 결과"
"34718","바랄게요","바랄게요"
"34719","시험기간","시험기간"
"34720","하루하루","하루하루"
"34721","행복해지자구","행복해지자구"
"34722","감사합니","감사합니"
"34723","빡치는거","빡치는 거"
"34724","모나미만","모나미만"
"34725","펜바이펜이지","펜바이펜이지"
"34726","얼마나한다고냐","얼마나 한다고냐"
"34727","기분나쁘","기분 나쁘"
"34728","말해준거지","말해준 거지"
"34729","잊은거지","잊은 거지"
